,0,1,2,3,4,5,6,7,8,9,10,11,12,13
1984,99901,0,,"Van Buren, Michigan, US",6928,,2021-05-13 04:20:51,0,,123,42.25190229,-86.01939087,US,Michigan
1985,99900,0,,"Unassigned, Michigan, US",20,,2021-05-13 04:20:51,0,,0,0.0,0.0,US,Michigan
1986,99899,0,,"Tuscola, Michigan, US",5562,,2021-05-13 04:20:51,0,,167,43.46606813,-83.41897025,US,Michigan
1987,99898,0,,"St. Joseph, Michigan, US",6040,,2021-05-13 04:20:51,0,,95,41.91441767,-85.52797979,US,Michigan
1988,99897,0,,"St. Clair, Michigan, US",17894,,2021-05-13 04:20:51,0,,416,42.92655373,-82.67937954,US,Michigan
1989,99896,0,,"Shiawassee, Michigan, US",6238,,2021-05-13 04:20:51,0,,101,42.95392800000001,-84.14585902,US,Michigan
1990,99895,0,,"Schoolcraft, Michigan, US",396,,2021-05-13 04:20:51,0,,5,46.19235734,-86.19972234,US,Michigan
1991,99894,0,,"Sanilac, Michigan, US",4185,,2021-05-13 04:20:51,0,,109,43.42406072,-82.82055898,US,Michigan
1992,99893,0,,"Saginaw, Michigan, US",20620,,2021-05-13 04:20:51,0,,580,43.33433923,-84.05131209999998,US,Michigan
1993,99892,0,,"Roscommon, Michigan, US",1851,,2021-05-13 04:20:51,0,,47,44.33473082,-84.61067651,US,Michigan
1994,99891,0,,"Presque Isle, Michigan, US",1019,,2021-05-13 04:20:51,0,,32,45.34018577,-83.91498656,US,Michigan
1995,99890,0,,"Out of MI, Michigan, US",1896,,2021-05-13 04:20:51,0,,15,0.0,0.0,US,Michigan
1996,99889,0,,"Ottawa, Michigan, US",31873,,2021-05-13 04:20:51,0,,406,42.95996803,-85.9969107,US,Michigan
1997,99888,0,,"Otsego, Michigan, US",2275,,2021-05-13 04:20:51,0,,38,45.02085831,-84.59898295,US,Michigan
1998,99887,0,,"Oscoda, Michigan, US",632,,2021-05-13 04:20:51,0,,27,44.68192279,-84.12939244,US,Michigan
1999,99886,0,,"Osceola, Michigan, US",1870,,2021-05-13 04:20:51,0,,28,43.98992088,-85.32566756,US,Michigan
2000,99885,0,,"Ontonagon, Michigan, US",460,,2021-05-13 04:20:51,0,,21,46.665226200000006,-89.31390481,US,Michigan
2001,99884,0,,"Ogemaw, Michigan, US",1651,,2021-05-13 04:20:51,0,,39,44.33481032,-84.12725175,US,Michigan
2002,99883,0,,"Oceana, Michigan, US",2694,,2021-05-13 04:20:51,0,,58,43.64124435,-86.26726673,US,Michigan
2003,99882,0,,"Oakland, Michigan, US",115381,,2021-05-13 04:20:51,0,,2268,42.66090111,-83.38595416,US,Michigan
2004,99881,0,,"Newaygo, Michigan, US",4668,,2021-05-13 04:20:51,0,,60,43.554374,-85.80070107,US,Michigan
2005,99880,0,,"Muskegon, Michigan, US",15387,,2021-05-13 04:20:51,0,,344,43.29123859,-86.15176712,US,Michigan
2006,99879,0,,"Montmorency, Michigan, US",581,,2021-05-13 04:20:51,0,,19,45.0275929,-84.12696227,US,Michigan
2007,99878,0,,"Montcalm, Michigan, US",5736,,2021-05-13 04:20:51,0,,106,43.31082541,-85.15252824,US,Michigan
2008,99877,0,,"Monroe, Michigan, US",15032,,2021-05-13 04:20:51,0,,248,41.92734151,-83.53749864,US,Michigan
2009,99876,0,,"Missaukee, Michigan, US",1464,,2021-05-13 04:20:51,0,,24,44.33772443,-85.09256478,US,Michigan
2010,99875,0,,"Midland, Michigan, US",7312,,2021-05-13 04:20:51,0,,82,43.64330771,-84.38804374,US,Michigan
2011,99874,0,,"Michigan Department of Corrections (MDOC), Michigan, US",26744,,2021-05-13 04:20:51,0,,151,0.0,0.0,US,Michigan
2012,99873,0,,"Menominee, Michigan, US",2094,,2021-05-13 04:20:51,0,,41,45.58038692,-87.55370409,US,Michigan
